issued_year,issn,articles,oa,scopus_asjc_code_sub_subject_area,scopus_sub_subject_area,percentile,snip,sjr,top_level_code,description,subject_area
2015,0168-1923,744,17,1107,Forestry,98,1.783,1.836,11,Agricultural and Biological Sciences,Life Sciences
2015,0168-583X,974,19,3105,Instrumentation,52,0.927,0.476,31,Physics and Astronomy,Physical Sciences
2015,0168-583X,974,19,3106,Nuclear and High Energy Physics,51,0.927,0.476,31,Physics and Astronomy,Physical Sciences
2015,0168-9274,132,2,2605,Computational Mathematics,70,1.363,1.017,26,Mathematics,Physical Sciences
2015,0168-9274,132,2,2604,Applied Mathematics,71,1.363,1.017,26,Mathematics,Physical Sciences
2015,0168-9274,132,2,2612,Numerical Analysis,70,1.363,1.017,26,Mathematics,Physical Sciences
2015,0168-9525,83,4,1311,Genetics,97,2.361,6.556,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0169-2070,92,2,1403,Business and International Management,91,2.772,1.753,14,"Business, Management and Accounting",Social Sciences
2015,0169-2607,122,2,1706,Computer Science Applications,88,1.865,0.946,17,Computer Science,Physical Sciences
2015,0169-2607,122,2,2718,Health Informatics,95,1.865,0.946,27,Medicine,Health Sciences
2015,0169-2607,122,2,1712,Software,86,1.865,0.946,17,Computer Science,Physical Sciences
2015,0169-4332,2740,7,2508,"Surfaces, Coatings and Films",92,1.439,1.23,25,Materials Science,Physical Sciences
2015,0169-4332,2740,7,3110,Surfaces and Interfaces,89,1.439,1.23,31,Physics and Astronomy,Physical Sciences
2015,0169-4332,2740,7,3100,General Physics and Astronomy,92,1.439,1.23,31,Physics and Astronomy,Physical Sciences
2015,0169-4332,2740,7,1600,General Chemistry,89,1.439,1.23,16,Chemistry,Physical Sciences
2015,0169-4332,2740,7,3104,Condensed Matter Physics,94,1.439,1.23,31,Physics and Astronomy,Physical Sciences
2015,0190-7409,241,6,3204,Developmental and Educational Psychology,56,1.104,0.796,32,Psychology,Social Sciences
2015,0190-7409,241,6,3304,Education,77,1.104,0.796,33,Social Sciences,Social Sciences
2015,0190-7409,241,6,3312,Sociology and Political Science,79,1.104,0.796,33,Social Sciences,Social Sciences
2015,0190-9622,1774,24,2708,Dermatology,95,2.125,1.811,27,Medicine,Health Sciences
2015,0191-8869,692,12,3200,General Psychology,82,1.485,1.288,32,Psychology,Social Sciences
2015,0195-6663,625,28,3200,General Psychology,93,1.554,1.341,32,Psychology,Social Sciences
2015,0195-6663,625,28,2916,Nutrition and Dietetics,84,1.554,1.341,29,Nursing,Health Sciences
2015,0196-6553,406,24,2719,Health Policy,86,1.214,0.989,27,Medicine,Health Sciences
2015,0196-6553,406,24,2739,"Public Health, Environmental and Occupational Health",80,1.214,0.989,27,Medicine,Health Sciences
2015,0196-6553,406,24,2713,Epidemiology,51,1.214,0.989,27,Medicine,Health Sciences
2015,0196-6553,406,24,2725,Infectious Diseases,63,1.214,0.989,27,Medicine,Health Sciences
2015,0196-8904,1105,12,2105,"Renewable Energy, Sustainability and the Environment",93,2.364,2.924,21,Energy,Physical Sciences
2015,0196-8904,1105,12,2104,Nuclear Energy and Engineering,97,2.364,2.924,21,Energy,Physical Sciences
2015,0196-8904,1105,12,2102,Energy Engineering and Power Technology,97,2.364,2.924,21,Energy,Physical Sciences
2015,0196-8904,1105,12,2103,Fuel Technology,96,2.364,2.924,21,Energy,Physical Sciences
2015,0197-4580,439,44,1302,Aging,80,1.151,2.021,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0197-4580,439,44,1309,Developmental Biology,82,1.151,2.021,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0197-4580,439,44,2728,Neurology (clinical),88,1.151,2.021,27,Medicine,Health Sciences
2015,0197-4580,439,44,2800,General Neuroscience,81,1.151,2.021,28,Neuroscience,Life Sciences
2015,0197-4580,439,44,2717,Geriatrics and Gerontology,93,1.151,2.021,27,Medicine,Health Sciences
2015,0198-8859,424,4,2723,Immunology and Allergy,44,0.962,0.768,27,Medicine,Health Sciences
2015,0198-8859,424,4,2403,Immunology,38,0.962,0.768,24,Immunology and Microbiology,Life Sciences
2015,0208-5216,37,0,2204,Biomedical Engineering,73,1.392,0.597,22,Engineering,Physical Sciences
2015,0223-5234,808,12,3004,Pharmacology,90,1.54,1.144,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2015,0223-5234,808,12,3002,Drug Discovery,91,1.54,1.144,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2015,0223-5234,808,12,1605,Organic Chemistry,92,1.54,1.144,16,Chemistry,Physical Sciences
2015,0257-8972,870,9,2508,"Surfaces, Coatings and Films",85,1.614,0.938,25,Materials Science,Physical Sciences
2015,0257-8972,870,9,2505,Materials Chemistry,87,1.614,0.938,25,Materials Science,Physical Sciences
2015,0257-8972,870,9,3110,Surfaces and Interfaces,77,1.614,0.938,31,Physics and Astronomy,Physical Sciences
2015,0257-8972,870,9,1600,General Chemistry,82,1.614,0.938,16,Chemistry,Physical Sciences
2015,0257-8972,870,9,3104,Condensed Matter Physics,84,1.614,0.938,31,Physics and Astronomy,Physical Sciences
2015,0260-6917,278,6,2900,General Nursing,95,1.81,1.178,29,Nursing,Health Sciences
2015,0260-6917,278,6,3304,Education,93,1.81,1.178,33,Social Sciences,Social Sciences
2015,0263-2241,526,2,3105,Instrumentation,91,1.791,0.801,31,Physics and Astronomy,Physical Sciences
2015,0263-2241,526,2,2208,Electrical and Electronic Engineering,82,1.791,0.801,22,Engineering,Physical Sciences
2015,0263-8223,987,11,2503,Ceramics and Composites,92,2.148,1.784,25,Materials Science,Physical Sciences
2015,0263-8223,987,11,2205,Civil and Structural Engineering,96,2.148,1.784,22,Engineering,Physical Sciences
2015,0264-8377,319,19,2309,Nature and Landscape Conservation,92,1.717,1.479,23,Environmental Science,Physical Sciences
2015,0264-8377,319,19,2308,"Management, Monitoring, Policy and Law",89,1.717,1.479,23,Environmental Science,Physical Sciences
2015,0264-8377,319,19,3305,"Geography, Planning and Development",95,1.717,1.479,33,Social Sciences,Social Sciences
2015,0264-8377,319,19,1107,Forestry,93,1.717,1.479,11,Agricultural and Biological Sciences,Life Sciences
2015,0264-9993,319,4,2002,Economics and Econometrics,85,1.603,0.972,20,"Economics, Econometrics and Finance",Social Sciences
2015,0266-352X,203,2,1706,Computer Science Applications,85,2.298,2.217,17,Computer Science,Physical Sciences
2015,0266-352X,203,2,1909,Geotechnical Engineering and Engineering Geology,93,2.298,2.217,19,Earth and Planetary Sciences,Physical Sciences
2015,0269-7491,488,19,3005,Toxicology,94,1.805,1.968,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2015,0269-7491,488,19,2310,Pollution,92,1.805,1.968,23,Environmental Science,Physical Sciences
2015,0269-7491,488,19,2307,"Health, Toxicology and Mutagenesis",89,1.805,1.968,23,Environmental Science,Physical Sciences
2015,0272-6386,717,12,2727,Nephrology,90,2.362,2.773,27,Medicine,Health Sciences
2015,0272-8842,2020,3,1508,Process Chemistry and Technology,76,1.31,0.891,15,Chemical Engineering,Physical Sciences
2015,0272-8842,2020,3,2508,"Surfaces, Coatings and Films",88,1.31,0.891,25,Materials Science,Physical Sciences
2015,0272-8842,2020,3,2504,"Electronic, Optical and Magnetic Materials",83,1.31,0.891,25,Materials Science,Physical Sciences
2015,0272-8842,2020,3,2503,Ceramics and Composites,85,1.31,0.891,25,Materials Science,Physical Sciences
2015,0272-8842,2020,3,2505,Materials Chemistry,89,1.31,0.891,25,Materials Science,Physical Sciences
2015,0273-1177,552,6,1908,Geophysics,72,1.307,0.657,19,Earth and Planetary Sciences,Physical Sciences
2015,0273-1177,552,6,1912,Space and Planetary Science,59,1.307,0.657,19,Earth and Planetary Sciences,Physical Sciences
2015,0273-1177,552,6,1902,Atmospheric Science,56,1.307,0.657,19,Earth and Planetary Sciences,Physical Sciences
2015,0273-1177,552,6,2202,Aerospace Engineering,80,1.307,0.657,22,Engineering,Physical Sciences
2015,0273-1177,552,6,1900,General Earth and Planetary Sciences,81,1.307,0.657,19,Earth and Planetary Sciences,Physical Sciences
2015,0273-1177,552,6,3103,Astronomy and Astrophysics,62,1.307,0.657,31,Physics and Astronomy,Physical Sciences
2015,0277-3791,370,20,1907,Geology,95,1.65,2.235,19,Earth and Planetary Sciences,Physical Sciences
2015,0277-3791,370,20,1204,Archeology (arts and humanities),99,1.65,2.235,12,Arts and Humanities,Social Sciences
2015,0277-3791,370,20,3302,Archeology,99,1.65,2.235,33,Social Sciences,Social Sciences
2015,0277-3791,370,20,2306,Global and Planetary Change,87,1.65,2.235,23,Environmental Science,Physical Sciences
2015,0277-3791,370,20,1105,"Ecology, Evolution, Behavior and Systematics",93,1.65,2.235,11,Agricultural and Biological Sciences,Life Sciences
2015,0277-5387,740,5,2505,Materials Chemistry,75,0.663,0.451,25,Materials Science,Physical Sciences
2015,0277-5387,740,5,1604,Inorganic Chemistry,61,0.663,0.451,16,Chemistry,Physical Sciences
2015,0277-5387,740,5,1606,Physical and Theoretical Chemistry,60,0.663,0.451,16,Chemistry,Physical Sciences
2015,0277-5395,112,1,3304,Education,60,1.047,0.432,33,Social Sciences,Social Sciences
2015,0277-5395,112,1,3312,Sociology and Political Science,69,1.047,0.432,33,Social Sciences,Social Sciences
2015,0277-5395,112,1,3303,Development,58,1.047,0.432,33,Social Sciences,Social Sciences
2015,0300-2896,225,0,2740,Pulmonary and Respiratory Medicine,31,0.416,0.287,27,Medicine,Health Sciences
2015,0301-4622,84,2,1304,Biophysics,54,0.771,0.612,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0301-4622,84,2,1605,Organic Chemistry,52,0.771,0.612,16,Chemistry,Physical Sciences
2015,0301-4622,84,2,1303,Biochemistry,41,0.771,0.612,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0301-9268,286,1,1906,Geochemistry and Petrology,88,1.533,2.497,19,Earth and Planetary Sciences,Physical Sciences
2015,0301-9268,286,1,1907,Geology,92,1.533,2.497,19,Earth and Planetary Sciences,Physical Sciences
2015,0304-3770,120,2,1104,Aquatic Science,73,1.022,0.738,11,Agricultural and Biological Sciences,Life Sciences
2015,0304-3770,120,2,1110,Plant Science,80,1.022,0.738,11,Agricultural and Biological Sciences,Life Sciences
2015,0304-3800,377,14,2302,Ecological Modeling,82,1.16,0.997,23,Environmental Science,Physical Sciences
2015,0304-3835,531,23,1306,Cancer Research,90,1.531,2.356,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0304-3835,531,23,2730,Oncology,92,1.531,2.356,27,Medicine,Health Sciences
2015,0304-386X,211,1,2506,Metals and Alloys,89,1.87,1.002,25,Materials Science,Physical Sciences
2015,0304-386X,211,1,2209,Industrial and Manufacturing Engineering,88,1.87,1.002,22,Engineering,Physical Sciences
2015,0304-386X,211,1,2505,Materials Chemistry,90,1.87,1.002,25,Materials Science,Physical Sciences
2015,0304-3932,96,5,2002,Economics and Econometrics,86,2.581,5.474,20,"Economics, Econometrics and Finance",Social Sciences
2015,0304-3932,96,5,2003,Finance,90,2.581,5.474,20,"Economics, Econometrics and Finance",Social Sciences
2015,0304-3940,808,22,2800,General Neuroscience,45,0.719,0.854,28,Neuroscience,Life Sciences
2015,0304-4238,546,7,1108,Horticulture,88,1.626,0.838,11,Agricultural and Biological Sciences,Life Sciences
2015,0304-8853,1294,6,2504,"Electronic, Optical and Magnetic Materials",77,1.232,0.658,25,Materials Science,Physical Sciences
2015,0304-8853,1294,6,3104,Condensed Matter Physics,79,1.232,0.658,31,Physics and Astronomy,Physical Sciences
2015,0305-4403,297,19,3302,Archeology,98,1.651,1.293,33,Social Sciences,Social Sciences
2015,0305-4403,297,19,1204,Archeology (arts and humanities),98,1.651,1.293,12,Arts and Humanities,Social Sciences
2015,0305-750X,292,58,3303,Development,98,2.88,2.223,33,Social Sciences,Social Sciences
2015,0305-750X,292,58,2002,Economics and Econometrics,94,2.88,2.223,20,"Economics, Econometrics and Finance",Social Sciences
2015,0305-750X,292,58,3312,Sociology and Political Science,98,2.88,2.223,33,Social Sciences,Social Sciences
2015,0305-750X,292,58,3305,"Geography, Planning and Development",97,2.88,2.223,33,Social Sciences,Social Sciences
2015,0306-2619,1242,34,2210,Mechanical Engineering,98,2.865,3.607,22,Engineering,Physical Sciences
2015,0306-2619,1242,34,2215,Building and Construction,99,2.865,3.607,22,Engineering,Physical Sciences
2015,0306-2619,1242,34,2100,General Energy,97,2.865,3.607,21,Energy,Physical Sciences
2015,0306-2619,1242,34,2308,"Management, Monitoring, Policy and Law",99,2.865,3.607,23,Environmental Science,Physical Sciences
2015,0306-4522,927,49,2800,General Neuroscience,69,0.961,1.364,28,Neuroscience,Life Sciences
2015,0306-4530,495,14,2803,Biological Psychiatry,80,1.51,2.049,28,Neuroscience,Life Sciences
2015,0306-4530,495,14,2807,Endocrine and Autonomic Systems,77,1.51,2.049,28,Neuroscience,Life Sciences
2015,0306-4530,495,14,2712,"Endocrinology, Diabetes and Metabolism",87,1.51,2.049,27,Medicine,Health Sciences
2015,0306-4530,495,14,2738,Psychiatry and Mental Health,93,1.51,2.049,27,Medicine,Health Sciences
2015,0306-4530,495,14,1310,Endocrinology,82,1.51,2.049,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0306-4549,590,13,2104,Nuclear Energy and Engineering,69,1.271,0.918,21,Energy,Physical Sciences
2015,0306-4565,122,0,1314,Physiology,34,1.175,0.68,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0306-4565,122,0,1100,General Agricultural and Biological Sciences,81,1.175,0.68,11,Agricultural and Biological Sciences,Life Sciences
2015,0306-4565,122,0,1309,Developmental Biology,30,1.175,0.68,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0306-4565,122,0,1303,Biochemistry,36,1.175,0.68,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0306-4603,326,8,2738,Psychiatry and Mental Health,82,1.336,1.558,27,Medicine,Health Sciences
2015,0306-4603,326,8,3203,Clinical Psychology,87,1.336,1.558,32,Psychology,Social Sciences
2015,0306-4603,326,8,2701,Medicine (miscellaneous),75,1.336,1.558,27,Medicine,Health Sciences
2015,0306-4603,326,8,3005,Toxicology,67,1.336,1.558,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2015,0308-521X,153,9,1103,Animal Science and Zoology,98,1.914,1.505,11,Agricultural and Biological Sciences,Life Sciences
2015,0308-521X,153,9,1102,Agronomy and Crop Science,95,1.914,1.505,11,Agricultural and Biological Sciences,Life Sciences
2015,0360-1323,422,7,2205,Civil and Structural Engineering,96,2.604,1.871,22,Engineering,Physical Sciences
2015,0360-1323,422,7,3305,"Geography, Planning and Development",98,2.604,1.871,33,Social Sciences,Social Sciences
2015,0360-1323,422,7,2305,Environmental Engineering,92,2.604,1.871,23,Environmental Science,Physical Sciences
2015,0360-1323,422,7,2215,Building and Construction,95,2.604,1.871,22,Engineering,Physical Sciences
2015,0360-3016,2210,21,1306,Cancer Research,83,1.717,2.096,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0360-3016,2210,21,3108,Radiation,99,1.717,2.096,31,Physics and Astronomy,Physical Sciences
2015,0360-3016,2210,21,2730,Oncology,87,1.717,2.096,27,Medicine,Health Sciences
2015,0360-3016,2210,21,2741,"Radiology, Nuclear Medicine and Imaging",96,1.717,2.096,27,Medicine,Health Sciences
2015,0367-2530,85,2,1110,Plant Science,67,0.898,0.532,11,Agricultural and Biological Sciences,Life Sciences
2015,0367-2530,85,2,2303,Ecology,63,0.898,0.532,23,Environmental Science,Physical Sciences
2015,0367-2530,85,2,1105,"Ecology, Evolution, Behavior and Systematics",62,0.898,0.532,11,Agricultural and Biological Sciences,Life Sciences
2015,0375-6505,131,1,1907,Geology,93,1.798,1.404,19,Earth and Planetary Sciences,Physical Sciences
2015,0375-6505,131,1,1909,Geotechnical Engineering and Engineering Geology,94,1.798,1.404,19,Earth and Planetary Sciences,Physical Sciences
2015,0375-6505,131,1,2105,"Renewable Energy, Sustainability and the Environment",81,1.798,1.404,21,Energy,Physical Sciences
2015,0375-6742,184,1,1905,Economic Geology,83,1.4,0.839,19,Earth and Planetary Sciences,Physical Sciences
2015,0375-6742,184,1,1906,Geochemistry and Petrology,76,1.4,0.839,19,Earth and Planetary Sciences,Physical Sciences
2015,0375-9601,583,2,3100,General Physics and Astronomy,70,0.864,0.513,31,Physics and Astronomy,Physical Sciences
2015,0376-7388,836,10,1606,Physical and Theoretical Chemistry,95,1.732,1.898,16,Chemistry,Physical Sciences
2015,0376-7388,836,10,1506,Filtration and Separation,96,1.732,1.898,15,Chemical Engineering,Physical Sciences
2015,0376-7388,836,10,2500,General Materials Science,93,1.732,1.898,25,Materials Science,Physical Sciences
2015,0376-7388,836,10,1303,Biochemistry,95,1.732,1.898,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0376-8716,1856,15,3004,Pharmacology,77,1.443,1.909,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2015,0376-8716,1856,15,2738,Psychiatry and Mental Health,85,1.443,1.909,27,Medicine,Health Sciences
2015,0376-8716,1856,15,3005,Toxicology,81,1.443,1.909,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2015,0376-8716,1856,15,2736,Pharmacology (medical),82,1.443,1.909,27,Medicine,Health Sciences
2015,0377-8401,220,3,1103,Animal Science and Zoology,95,1.878,1.121,11,Agricultural and Biological Sciences,Life Sciences
2015,0378-1119,800,10,1311,Genetics,60,0.93,0.898,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0378-3774,271,5,1102,Agronomy and Crop Science,92,2.109,1.369,11,Agricultural and Biological Sciences,Life Sciences
2015,0378-3774,271,5,2312,Water Science and Technology,93,2.109,1.369,23,Environmental Science,Physical Sciences
2015,0378-3774,271,5,1111,Soil Science,89,2.109,1.369,11,Agricultural and Biological Sciences,Life Sciences
2015,0378-3774,271,5,1904,Earth-Surface Processes,94,2.109,1.369,19,Earth and Planetary Sciences,Physical Sciences
2015,0378-7753,1997,29,1606,Physical and Theoretical Chemistry,95,1.638,2.111,16,Chemistry,Physical Sciences
2015,0378-7753,1997,29,2208,Electrical and Electronic Engineering,97,1.638,2.111,22,Engineering,Physical Sciences
2015,0378-7753,1997,29,2102,Energy Engineering and Power Technology,97,1.638,2.111,21,Energy,Physical Sciences
2015,0378-7753,1997,29,2105,"Renewable Energy, Sustainability and the Environment",94,1.638,2.111,21,Energy,Physical Sciences
2015,0387-7604,187,0,2806,Developmental Neuroscience,34,0.902,0.691,28,Neuroscience,Life Sciences
2015,0387-7604,187,0,2728,Neurology (clinical),51,0.902,0.691,27,Medicine,Health Sciences
2015,0387-7604,187,0,2735,"Pediatrics, Perinatology and Child Health",71,0.902,0.691,27,Medicine,Health Sciences
2015,0388-0001,77,0,1203,Language and Linguistics,86,1.04,0.389,12,Arts and Humanities,Social Sciences
2015,0388-0001,77,0,3310,Linguistics and Language,85,1.04,0.389,33,Social Sciences,Social Sciences
2015,0531-5565,236,9,1312,Molecular Biology,57,0.987,1.105,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0531-5565,236,9,1302,Aging,57,0.987,1.105,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
